"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1891349,"December 30, 2020",California,"San Francisco","Fairfax Ave and Ironwood Way",1,0,N/A
1890271,"December 30, 2020",Texas,Houston,"14300 block of Lourdes Dr",4,0,N/A
1895391,"December 30, 2020","North Carolina",Reidsville,"Graves St and Moore St",1,1,N/A
1895233,"December 30, 2020",Michigan,Muskegon,"500 block of Glen Oaks Dr",1,0,N/A
1890812,"December 30, 2020",Illinois,Chicago,"6661 S State St",1,0,N/A
1897207,"December 30, 2020","North Carolina",Castalia,"8300 Block of NC-58",1,0,N/A
1891005,"December 30, 2020",Pennsylvania,Stroudsburg,"I-80 and PA-33",1,0,N/A
1890611,"December 30, 2020",Minnesota,Minneapolis,"3550 Cedar Ave S",1,0,N/A
1955753,"December 30, 2020",Ohio,Fairborn,"8125 Gibson Ave",2,0,N/A
1891066,"December 30, 2020",Nebraska,Beatrice,"1000 block of N 12th St",1,0,N/A
1891183,"December 30, 2020",Michigan,"Benton Harbor","2165 Ruth Ave",1,0,N/A
1893380,"December 30, 2020","West Virginia",Keyser,"1316 Hooker Hollow Rd",1,0,N/A
1890119,"December 30, 2020",Kansas,Wichita,"900 block of N Faulkner St",2,1,N/A
1890929,"December 30, 2020","District of Columbia",Washington,"4700 block of Benning Rd SE",1,0,N/A
1892747,"December 30, 2020",Texas,"Fort Worth","3900 block of Knox St",1,0,N/A
1895842,"December 30, 2020",Florida,"Pompano Beach (North Lauderdale)","8000 block of SW Fifth St",1,0,N/A
1890000,"December 30, 2020",Pennsylvania,Philadelphia,"1100 block of Rosalie St",1,0,N/A
1891774,"December 30, 2020",Arizona,Tucson,"7441 E 22nd St",1,0,N/A
1890045,"December 30, 2020",Maryland,Baltimore,"1500 block of Cypress St",1,0,N/A
1890842,"December 30, 2020",Louisiana,Franklinton,N/A,1,0,N/A
1891615,"December 30, 2020",Illinois,Chicago,"3400 block of S Archer Ave",1,0,N/A
1892477,"December 30, 2020",Georgia,Eastman,"Lee Ave",1,1,N/A
1890026,"December 30, 2020",Idaho,"Idaho Falls (Ammon)","1601 Falcon Dr",1,0,N/A
1891488,"December 30, 2020","South Dakota","Sioux Falls","6500 block of W Pine Meadows Pl",1,0,N/A
1891474,"December 30, 2020","New Jersey",Newark,"121 S 8th St",1,0,N/A
1890747,"December 30, 2020",Alabama,Montgomery,"3900 block of Southmont Dr",1,0,N/A
1890725,"December 30, 2020",Idaho,Boise,"Fairview Ave and Cloverdale Rd",1,0,N/A
1890472,"December 30, 2020",Tennessee,Nashville,"Meadow Rd and Cedar Cir",1,0,N/A
1890291,"December 30, 2020",Kentucky,Paducah,"1100 block of Hill St",1,0,N/A
1891296,"December 30, 2020",Tennessee,Rogersville,"1705 Burem Rd",1,0,N/A
1895556,"December 30, 2020",California,Pittsburg,"400 block of East Santa Fe Ave",1,0,N/A
1894736,"December 30, 2020",Texas,"Orange Grove","800 block of Co Rd 306",1,0,N/A
1892405,"December 30, 2020",Texas,Texarkana,"3415 Mall Dr",1,0,N/A
1891310,"December 30, 2020",Texas,Dallas,"6417 Ridgecrest Rd",1,0,N/A
1890224,"December 30, 2020",Texas,"Fort Worth","6901 N Beach St",1,0,N/A
1890645,"December 30, 2020",Arizona,Phoenix,"N 91st Ave and W Monte Vista Rd",1,0,N/A
1889653,"December 29, 2020",California,Vista,"400 block of Massachusetts Ave",1,0,N/A
1890337,"December 29, 2020",Nevada,"Las Vegas","8100 Spur Ct",1,0,N/A
1889113,"December 29, 2020",Georgia,Duluth,"4370 Satellite Blvd",1,0,N/A
1892390,"December 29, 2020",Texas,"San Antonio","7700 block of Oakdell Dr",1,0,N/A
1889674,"December 29, 2020",California,Highland,"Baseline St and Elm St",1,1,N/A
1889479,"December 29, 2020","New York",Brooklyn,"Strauss St and Dumont Ave",1,0,N/A
1891278,"December 29, 2020",California,Fresno,"San Pablo Ave and Minarets Ave",1,0,N/A
1890054,"December 29, 2020",Kansas,Wichita,"3900 block of Fairhaven Ave",2,0,N/A
1890220,"December 29, 2020",Illinois,Aurora,"1000 block of 2nd Ave",1,0,N/A
1908816,"December 29, 2020",Georgia,Athens,"Kathwood Dr",1,1,N/A
1889944,"December 29, 2020",Missouri,"Saint Louis","7100 block of Edison Ave",1,0,N/A
1889645,"December 29, 2020","New York",Rochester,"886 N Clinton Ave",1,0,N/A
1889325,"December 29, 2020",California,Stockton,"1000 block of Point Reyes Circle",1,0,N/A
1889306,"December 29, 2020",California,"San Bernardino",I-210,1,0,N/A
1889001,"December 29, 2020",Georgia,Atlanta,"1100 block of Maryland Cir",1,0,N/A
1890106,"December 29, 2020",Michigan,Flint,"3200 block of Buick St",1,0,N/A
1889831,"December 29, 2020",Illinois,Chicago,"5531 W Chicago Ave",1,0,N/A
1890161,"December 29, 2020",Minnesota,"Minneapolis (Columbia Heights)","University Ave NE and 46th Ave NE",1,0,N/A
1890131,"December 29, 2020",Michigan,Detroit,"4676 St Antoine",1,0,N/A
1936669,"December 29, 2020",Wisconsin,Spencer,"Abe Lincoln Ave",1,0,N/A
1889968,"December 29, 2020",Florida,Titusville,"Garden St and Singleton Ave",1,0,N/A
1889965,"December 29, 2020",Missouri,"Saint Louis (Bellefontaine Neighbors)","10000 block of Bellefontaine Rd",1,0,N/A
1898974,"December 29, 2020",Wisconsin,Milwaukee,"4600 block of W North Ave",1,0,N/A
1889986,"December 29, 2020",Arizona,Phoenix,"S 11th Ave and W Buckeye Rd",1,0,N/A
1889981,"December 29, 2020",Florida,Pensacola,"34 Patton Dr",1,1,N/A
1890072,"December 29, 2020",Colorado,"Colorado Springs","1200 block of Potter Dr",1,0,N/A
1890373,"December 29, 2020",Texas,"San Antonio","Brentridge and Brentcove",1,0,N/A
1889173,"December 29, 2020","North Carolina",Charlotte,"8300 block of Paces Oaks Blvd",1,0,N/A
1889077,"December 29, 2020",Missouri,"Saint Louis (Overland)","1823 Cedar Glen Dr",1,1,N/A
1973712,"December 29, 2020",Florida,"Fort Lauderdale (Dania Beach)","1900 Stirling Rd",1,0,N/A
1889500,"December 29, 2020",Arizona,Phoenix,"E Van Buren St and N 40th St",1,0,N/A
1889994,"December 29, 2020",Pennsylvania,Phoenixville,"401 Dayton St",1,0,N/A
1890288,"December 29, 2020",Indiana,Indianapolis,"3700 block of N Meridian St",1,0,N/A
1890126,"December 29, 2020",Indiana,"South Bend","2000 block of Lincoln Way W",1,0,N/A
1889889,"December 29, 2020",Massachusetts,Malden,"22 Bowdoin St",1,0,N/A
1889824,"December 29, 2020","Rhode Island",Cranston,"17 B St",1,0,N/A
1889262,"December 29, 2020",Arkansas,"El Dorado","301 Hudson St",1,1,N/A
1895651,"December 29, 2020",Mississippi,Mccomb,"1700 block of Earl St",1,0,N/A
1889811,"December 29, 2020",Indiana,"Fort Wayne","2200 block of Point West Dr",1,0,N/A
1889026,"December 29, 2020","South Carolina",Charleston,"108 N Romney St",1,1,N/A
1889781,"December 29, 2020",Texas,Houston,"4200 block of W 34th St",1,0,N/A
1889258,"December 29, 2020",Mississippi,Canton,"623 Chestnut Alley",2,1,N/A
1890684,"December 29, 2020",Louisiana,Kaplan,"503 E 1st St",1,0,N/A
1889716,"December 29, 2020",Kentucky,Louisville,"100 block of Boston Court",1,0,N/A
1889409,"December 29, 2020",Kentucky,London,"Nu Way Trail",1,0,N/A
1889310,"December 29, 2020",California,Modesto,"Woodland Ave and Rosemore Ave",1,0,N/A
1889692,"December 29, 2020",California,Fresno,"Marks Ave and Holt Ave",1,0,N/A
1889765,"December 29, 2020","New York",Bronx,"2200  Aqueduct Ave",1,0,N/A
1889393,"December 29, 2020",Virginia,Hampton,"Hampton Roads Center Pkwy",1,0,N/A
1896900,"December 28, 2020",California,Hemet,"300 block of N Hamilton St",1,0,N/A
1888932,"December 28, 2020",Pennsylvania,Philadelphia,"1200 block of S 51st St",2,0,N/A
1899829,"December 28, 2020",Ohio,"Cleveland (Cleveland Heights)","3200 block of Berkeley Rd",1,0,N/A
1888686,"December 28, 2020",Alabama,Montgomery,"400 block of Arthur St",1,0,N/A
1888338,"December 28, 2020",Nevada,Whitney,"Stephanie St and E Hacienda Ave",1,0,N/A
1887953,"December 28, 2020",Illinois,Chicago,"4000 block of N Lockwood Ave",1,0,N/A
1889620,"December 28, 2020",Mississippi,Byhalia,"124 Oak St",1,0,N/A
1887945,"December 28, 2020",Illinois,Chicago,"2300 block of S Wood St",1,0,N/A
1889712,"December 28, 2020",Texas,Galveston,"3700 block of Ball St",1,0,N/A
1888684,"December 28, 2020",Illinois,Rockford,"1909 11th St",1,0,N/A
1888276,"December 28, 2020",Georgia,Atlanta,"820 W Marietta St NW",1,0,N/A
1890283,"December 28, 2020",Nebraska,Omaha,"19350 W St",1,0,N/A
1889488,"December 28, 2020",Arizona,Phoenix,"W Glendale Ave and N 27th Ave",1,0,N/A
1889138,"December 28, 2020",Illinois,Chicago,"8357 S Kerfoot Ave",1,0,N/A
1889747,"December 28, 2020",Texas,Dallas,"2838 Groveview Dr",1,1,N/A
1889424,"December 28, 2020",Washington,Naches,"200 block of West Fourth St",2,0,N/A
1890494,"December 28, 2020","New York","Rochester (Greece)","43 West Pkwy",1,0,N/A
1888271,"December 28, 2020",Colorado,Denver,"950 N Monaco Pkwy",2,1,N/A
1888759,"December 28, 2020",California,Hesperia,"15757 Main St",1,0,N/A
1888371,"December 28, 2020",Illinois,Champaign,"2001 Moreland Blvd",1,0,N/A
1889245,"December 28, 2020",Colorado,Holyoke,N/A,1,0,N/A
1889861,"December 28, 2020",Ohio,Akron,"Mercer Ave and Stoner St",1,1,N/A
1889239,"December 28, 2020",Minnesota,Cloquet,"3609 Giiniw Rd",1,0,N/A
1888870,"December 28, 2020",Ohio,Columbus,"2097  E Livingston Ave",2,0,N/A
1888452,"December 28, 2020",Massachusetts,Brockton,"33 Overlook Ave",1,0,N/A
1966479,"December 28, 2020",Michigan,Kalamazoo,"3700 block of Parkside Drive",2,0,N/A
1888221,"December 28, 2020",Michigan,Jackson,"500 block of W Franklin St",1,0,N/A
1888708,"December 28, 2020",Virginia,Lynchburg,"2075 Langhorne Rd",1,0,N/A
1889109,"December 28, 2020",Georgia,Atlanta,"1041 Martin St",1,0,N/A
1889124,"December 28, 2020",Georgia,"Swainsboro (Dellwood)","Bird Flanders Rd",1,1,N/A
1894293,"December 28, 2020",Missouri,"Kansas City","Prospect Ave and E 8th St",1,0,N/A
1894127,"December 28, 2020",Pennsylvania,Philadelphia,"6900 block of Rodney St",1,0,N/A
1892630,"December 28, 2020",Wisconsin,Barron,"N Mill St",1,0,N/A
1888945,"December 28, 2020",Pennsylvania,Philadelphia,"5800 block of Rising Sun Ave",1,0,N/A
1894173,"December 28, 2020",Wisconsin,"Cottage Grove","4650 Pierceville Rd",2,0,N/A
1890197,"December 28, 2020",Arizona,Phoenix,"N 27th Ave and W Orangewood Ave",1,0,N/A
1888214,"December 28, 2020",Maryland,"Upper Marlboro","7900 block of Trumps Hill Rd",1,0,N/A
1889065,"December 28, 2020",Florida,"Plant City","1900 Block of Sparkman Rd",1,0,N/A
1888019,"December 28, 2020",Arizona,Phoenix,"N 27th Ave and Indian School Rd",1,0,N/A
1889061,"December 28, 2020",Florida,Tampa,"12407 N 11th St",1,0,N/A
1888063,"December 28, 2020",Missouri,"Saint Louis","3400 block of Goodfellow Blvd",1,0,N/A
1888800,"December 28, 2020",Maryland,Baltimore,"1700 block of N Smallwood Ave",1,0,N/A
1889038,"December 28, 2020","North Carolina",Greensboro,"3000 block of Gate City Blvd",1,0,N/A
1889960,"December 28, 2020",Missouri,"Saint Louis","4500 block of Newberry Terr",1,0,N/A
1888851,"December 28, 2020",Texas,Houston,"8000 block of Cook Rd",1,0,N/A
1888952,"December 28, 2020",Pennsylvania,Philadelphia,"2300 block of N Cleveland St",1,0,N/A
1888927,"December 28, 2020",Pennsylvania,Philadelphia,"500 block of N Creighton St",1,1,N/A
1888863,"December 28, 2020",Alabama,Birmingham,"1000 block of 12th St N",1,0,N/A
1888540,"December 28, 2020",Mississippi,Brandon,"Brendalwood Ln",1,0,N/A
1888867,"December 28, 2020",Hawaii,Kaneohe,"47-330 Ahuimanu Rd",1,0,N/A
1889800,"December 28, 2020","New York",Syracuse,"600 block of Ballantyne Rd",1,0,N/A
1889789,"December 28, 2020",Louisiana,"New Orleans","Florida Ave and Saint Maurice Ave",1,1,N/A
1888885,"December 28, 2020",Oregon,Warrenton,"33000 block of Oregon Ln",1,0,N/A
1888435,"December 28, 2020",Kentucky,Lexington,"2360 Woodhill Dr",1,1,N/A
1888726,"December 28, 2020",Tennessee,Cleveland,"179 Bernham Dr NW",1,0,N/A
1889750,"December 28, 2020",Texas,Dallas,"South Blvd and S Malcolm X Blvd",1,0,N/A
1887853,"December 27, 2020",California,Lakewood,"20600 block of Seine Ave",1,0,N/A
1887842,"December 27, 2020",Louisiana,Marrero,"500 block of Ames Blvd",1,1,N/A
1888000,"December 27, 2020",Florida,Jacksonville,"300 block of Cahoon Rd N",1,0,N/A
1888614,"December 27, 2020",Tennessee,"Piney Flats","341 Warren Rd",1,0,N/A
1887630,"December 27, 2020",Illinois,Chicago,"5500 block of S Archer Ave",1,0,N/A
1888599,"December 27, 2020",Texas,Chandler,"Oakwood Dr",2,0,N/A
1887894,"December 27, 2020",Virginia,"Newport News","11100 block of Jefferson Ave",1,1,N/A
1888915,"December 27, 2020",Washington,Spokane,"51 S Madelia St",1,0,N/A
1887697,"December 27, 2020",Arkansas,"Little Rock","8425 Labette Dr",1,0,N/A
1888317,"December 27, 2020",Nevada,"Las Vegas","4471 E Bennett Dr",1,0,N/A
1887615,"December 27, 2020",Pennsylvania,Philadelphia,"8500 block of Bartram Ave",1,0,N/A
1888750,"December 27, 2020",Texas,Dallas,"1227 North St",1,0,N/A
1888216,"December 27, 2020",Michigan,"Grand Rapids","Franklin St SE and Dolbee Ave SE",1,0,N/A
1887771,"December 27, 2020",Michigan,Southfield,"26000 block of Primary Dr",1,1,N/A
1888366,"December 27, 2020","South Carolina",Newtown,N/A,1,0,N/A
1888364,"December 27, 2020",California,"Los Angeles","Pendelton St",1,0,N/A
1888326,"December 27, 2020",Virginia,Salem,"Dogwood Ave",1,0,N/A
1888241,"December 27, 2020",Tennessee,Covington,"Wooten St",1,0,N/A
1888244,"December 27, 2020","New York","Corona (Queens)","59-17 Junction Blvd",1,0,N/A
1888545,"December 27, 2020","North Carolina","Winston Salem (Winston-salem)","1100 block of Louise Rd",1,0,N/A
1887591,"December 27, 2020",Alabama,Birmingham,"45th St SW and Howard Ave",1,0,N/A
1887680,"December 27, 2020",Georgia,Lagrange,"1200 New Franklin Rd",1,4,N/A
1888258,"December 27, 2020",Georgia,Davisboro,"13262 GA-24",1,1,N/A
1887669,"December 27, 2020",Georgia,Norcross,"6295 Jimmy Carter Blvd",1,0,N/A
1888307,"December 27, 2020",Nevada,"Las Vegas","Hacienda Ave and Decatur Blvd",1,0,N/A
1890367,"December 27, 2020",Texas,"San Antonio (Live Oak)","13101 E Loop 1604 N",1,0,N/A
1887477,"December 27, 2020",Kentucky,"Louisville (Jeffersontown)","1760 Plantside Dr",1,0,N/A
1888591,"December 27, 2020",Illinois,"Calumet City","100 block of Oglesby Ave",1,0,N/A
1887983,"December 27, 2020",Florida,Titusville,"521 Rock Pit Rd",1,0,N/A
1888080,"December 27, 2020",Pennsylvania,Philadelphia,"Elmwood Ave and S 62nd St",1,1,N/A
1890035,"December 27, 2020",Maryland,Pikesville,"4800 block of Hawksbury Rd",1,0,N/A
1888046,"December 27, 2020",Maryland,Churchville,"2800 block of Churchville Rd",1,0,N/A
1888067,"December 27, 2020",Florida,Hollywood,"N 56th Ave and Taft St",1,1,N/A
1887766,"December 27, 2020",Arizona,Phoenix,"W Kingman St and S 95th Ave",1,0,N/A
1888040,"December 27, 2020",Missouri,"Saint Louis","8200 S Broadway",1,0,N/A
1888030,"December 27, 2020",Missouri,"Saint Louis","4500 block of Newberry Terr",1,0,N/A
1887969,"December 27, 2020",Florida,"Boynton Beach","2000 block of NE 3rd St",1,0,N/A
1887332,"December 27, 2020",Illinois,Chicago,"8300 block of S Paxton Ave",1,2,N/A
1888891,"December 27, 2020","New Jersey",Newark,"39 Fabyan Pl",1,1,N/A
1889868,"December 27, 2020",Ohio,Hamilton,"2300 block of Dixie Highway",1,0,N/A
1889851,"December 27, 2020","New Jersey",Newark,"200 block of Fairmount Ave",1,0,N/A
1888784,"December 27, 2020",Montana,Billings,"2800 block of Third Ave S",1,0,N/A
1887897,"December 27, 2020",Virginia,Charlottesville,"900 block of S 1st St",1,0,N/A
1887869,"December 27, 2020",Connecticut,Bridgeport,"644 Norman St",1,0,N/A
1888611,"December 27, 2020",Georgia,Sylvania,"507 W Ogeechee St",2,0,N/A
1890712,"December 27, 2020",Idaho,"Idaho Falls","13 N 3100 E",1,0,N/A
1887605,"December 27, 2020",Louisiana,Crowley,"W Hutchinson St",2,1,N/A
1888361,"December 27, 2020","South Carolina",Greenville,"3905 Augusta Rd",1,0,N/A
1888839,"December 27, 2020",Louisiana,Marrero,"6300 block of 4th St",1,0,N/A
1888797,"December 27, 2020",Texas,Houston,"9700 block of Mesa Dr",1,0,N/A
1887584,"December 27, 2020",Iowa,Waterloo,"E 4th St and Dane St",1,0,N/A
1887864,"December 27, 2020",Mississippi,Meridian,"2014 Hwy 45 N",1,1,N/A
1889686,"December 27, 2020",Texas,Texarkana,"100 block of Forest Cir",1,0,N/A
1887507,"December 27, 2020",Tennessee,Knoxville,"8705 Unicorn Dr",1,0,N/A
1887991,"December 27, 2020",Florida,Pensacola,"4051 E Olive Rd",1,0,N/A
1888769,"December 27, 2020",Idaho,Lewiston,"2000 block of Powers Ave",1,0,N/A
1888804,"December 27, 2020",Texas,"Port Arthur","2500 block of 18th St",1,0,N/A
1887788,"December 27, 2020",Kentucky,Louisville,"2400 block of Lindbergh Dr",1,0,N/A
1887612,"December 26, 2020",California,"San Diego","5700 block of El Cajon Blvd",1,0,N/A
1886974,"December 26, 2020",Illinois,Rockford,"4007 E State St",3,3,N/A
1892518,"December 26, 2020",Pennsylvania,Braddock,"1500 block of Beech St",1,0,N/A
1887106,"December 26, 2020","North Carolina",Asheboro,"Zoo Pkwy",1,1,N/A
1887827,"December 26, 2020","North Carolina",Jacksonville,"109 Brenda Dr",1,0,N/A
1887823,"December 26, 2020","North Carolina","Winston Salem (Winston-salem)","177 Highland Ave",1,0,N/A
1887139,"December 26, 2020","North Carolina","Winston Salem (Winston-salem)","2700 block of Friendship Ledford Rd",1,0,N/A
1888061,"December 26, 2020",Florida,"Fort Lauderdale (Dania Beach)","321 E Sheridan St",1,0,N/A
1886966,"December 26, 2020",Georgia,Atlanta,"265 Peachtree St NE",1,0,N/A
1886633,"December 26, 2020",California,Modesto,"Martin Luther King Blvd and Oak St",1,2,N/A
1887032,"December 26, 2020",Georgia,Columbus,"827 32nd Ave",1,0,N/A
1887273,"December 26, 2020",Texas,Killeen,"700 block of Houston St",1,1,N/A
1888536,"December 26, 2020",Alabama,Montgomery,"4200 block of Mobile Hwy",1,0,N/A
1887830,"December 26, 2020","North Carolina","Rocky Mount","1100 block of Long Ave",1,0,N/A
1888343,"December 26, 2020",Virginia,Milford,"29000 block of Sparta Rd",2,0,N/A
1887724,"December 26, 2020",Georgia,Decatur,"3300 block of Columbia Woods Dr",1,0,N/A
1888500,"December 26, 2020",Texas,Temple,"900 block of N 2nd St",1,0,N/A
1887454,"December 26, 2020",Ohio,Marion,"1225 E Center St",2,0,N/A
1886826,"December 26, 2020",Alabama,Montgomery,"5000 block of Narrow Lane Rd",1,3,N/A
1887259,"December 26, 2020",Texas,Spring,"19500 block of Lockridge Dr",1,1,N/A
1887284,"December 26, 2020",Arkansas,"Little Rock","2700 block of Longcoy St",1,0,N/A
1887054,"December 26, 2020",Michigan,Flint,"6025 Dupont St",1,0,N/A
1887072,"December 26, 2020",Michigan,Flint,"600 block of W Pulaski Ave",1,0,N/A
1887225,"December 26, 2020",Michigan,Detroit,"18000 block of Cardoni St",1,0,N/A
1887408,"December 26, 2020",Maryland,"Takoma Park","6800 block of Red Top Rd",1,0,N/A
1887902,"December 26, 2020",Arkansas,"Little Rock","10921 Mara Lynn Rd",1,0,N/A
1886692,"December 26, 2020",Florida,Molino,"400 block of Molino Rd",1,0,N/A
1887567,"December 26, 2020",Colorado,Aurora,"2000 block of N Fulton St",1,0,N/A
1887574,"December 26, 2020",California,"Los Angeles","9401 Sepulveda Blvd",1,0,N/A
1887561,"December 26, 2020",California,Wasco,"1500 block of Poplar Ave",1,0,N/A
1887757,"December 26, 2020",Texas,Austin,"Todd Ln and S Pleasant Valley Rd",1,0,N/A
1887179,"December 26, 2020",Michigan,Flint,"600 block of E Pulaski Ave",2,0,N/A
1927509,"December 26, 2020",Connecticut,Hartford,"Shultas Pl",1,0,N/A
1888424,"December 26, 2020",California,Murrieta,"37000 block of Calle de Lobo",2,2,N/A
1887447,"December 26, 2020",Ohio,Columbus,"80 S Harris Ave",1,0,N/A
1886913,"December 26, 2020",Florida,Tampa,"N 20th St and E 7th Ave",2,2,N/A
1886643,"December 26, 2020",Connecticut,Orange,"63 Boston Post Rd",1,0,N/A
1889048,"December 26, 2020",Florida,Orlando,"1000 block of Randall St",2,0,N/A
1887152,"December 26, 2020",Arizona,Tucson,"S Wilmot Rd",1,0,N/A
1886452,"December 26, 2020",Maryland,Lanham,"7500 block of Finns Ln",1,0,N/A
1887416,"December 26, 2020",Delaware,Wilmington,"E 35th St and N Locust St",1,0,N/A
1887344,"December 26, 2020",Illinois,Chicago,"3200 block of W Chicago Ave",1,0,N/A
1887338,"December 26, 2020",Illinois,Chicago,"7400 block of S Stewart Ave",1,0,N/A
1887877,"December 26, 2020",Connecticut,Hartford,"25 Gilman St",1,0,N/A
1887730,"December 26, 2020","New Jersey",Camden,"1200 block of Chestnut St",1,0,N/A
1887801,"December 26, 2020","New York",Bronx,"365 E 183rd St",1,0,N/A
